network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Base","Aerodrome V1","aerodrome-v1","5746662","68569169","321085976","1424679","-50.52","0.4437063922094187","At risk","Monitor incentives","https://defillama.com/protocol/aerodrome-v1","2026-06-28T12:10:22.151Z"
"Unichain","Uniswap V4","uniswap-v4","2132909","37574516","228275851","151947","-35.27","0.06656288842397087","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-06-28T12:10:22.151Z"
"Unichain","Uniswap V3","uniswap-v3","3353095","37020352","105717488","450119","-3.8","0.42577534570250103","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-06-28T12:10:22.151Z"
"Unichain","Velodrome V3","velodrome-v3","92701","1758476","7844153","1331","-32.21","0.01696805250993957","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-06-28T12:10:22.151Z"
"Unichain","EulerSwap","eulerswap","50","1634","34921","0","-77.68","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-06-28T12:10:22.151Z"
"Unichain","Curve DEX","curve-dex","0","1470","21721","299",,"1.3765480410662492","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-06-28T12:10:22.151Z"
"Mode","KIM Exchange V3","kim-exchange-v3","1670","17880","118440","92","-91.94","0.07767646065518406","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-06-28T12:10:22.151Z"
"Mode","Velodrome V3","velodrome-v3","241","10925","87241","65","-90.82","0.07450625279398448","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-06-28T12:10:22.151Z"
"Mode","KIM Exchange V2","kim-exchange-v2","149","4025","19392","58","-31.34","0.2990924092409241","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-06-28T12:10:22.151Z"
"Mode","SwapMode V2","swapmode-v2","147","1857","11466","34","-45.15","0.2965288679574394","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-06-28T12:10:22.151Z"
"Mode","Velodrome V2","velodrome-v2","0","396","8754","0",,"0","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-06-28T12:10:22.151Z"
"Mode","MantisSwap","mantisswap","0","297","2724",,,,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-06-28T12:10:22.151Z"
"Mode","SupSwap V3","supswap-v3","8","210","1591","0","-90.8","0","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-06-28T12:10:22.151Z"
"Zora","Uniswap V2","uniswap-v2","23","549","2218","1","-23.33","0.045085662759242556","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-06-28T12:10:22.151Z"
"Zora","Uniswap V4","uniswap-v4","1","27","105","0","-50","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-06-28T12:10:22.151Z"
