network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Unichain","Uniswap V4","uniswap-v4","8155016","60497253","113800734","80527","1634.38","0.07076140651254499","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-23T07:31:10.956Z"
"Unichain","Velodrome V3","velodrome-v3","254563","2354346","6491669","1137.08","2039.01","0.01751598856934942","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-08-23T07:31:10.956Z"
"Unichain","EulerSwap","eulerswap","744","13436","18944","0.22999999999999998","2025.71","0.0012141047297297297","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-08-23T07:31:10.956Z"
"Unichain","Curve DEX","curve-dex","0","1.0299999999999998","277.50999999999993","0.04",,"0.014413894994774967","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-08-23T07:31:10.956Z"
"Unichain","1inch Aqua","1inch-aqua","0","0","8.82","0.06",,"0.6802721088435374","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-08-23T07:31:10.956Z"
"Mode","KIM Exchange V3","kim-exchange-v3","1871","20433","66241.56","79.35000000000001","117.81","0.11978884555255041","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-08-23T07:31:10.956Z"
"Mode","KIM Exchange V2","kim-exchange-v2","1146","10966.93","22368.77","64.75","21481.92","0.28946607256456214","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-08-23T07:31:10.956Z"
"Mode","SupSwap V3","supswap-v3","1558","4799.84","15615.220000000001","9.450000000000003","1855.81","0.06051787935104342","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-08-23T07:31:10.956Z"
"Mode","Velodrome V3","velodrome-v3","9.45","3346.75","12125.809999999998","7.619999999999999","-94.02","0.06284116277593002","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-08-23T07:31:10.956Z"
"Mode","Velodrome V2","velodrome-v2","2507","4823.76","11736.29","28.969999999999995","600.28","0.24684120791152903","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-08-23T07:31:10.956Z"
"Mode","SwapMode V2","swapmode-v2","575","4087.69","8105.389999999999","20.77","2490.09","0.25624923661908927","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-08-23T07:31:10.956Z"
"Mode","MantisSwap","mantisswap","419","1448","1458",,,,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-08-23T07:31:10.956Z"
"Zora","Uniswap V2","uniswap-v2","6.81","644.52","1108.86","2.0300000000000002","302.96","0.18307090164673634","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-08-23T07:31:10.956Z"
"Zora","Uniswap V4","uniswap-v4","0.29","39.7","73.88","0.03","70.59","0.040606388738494856","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-08-23T07:31:10.956Z"
