network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Base","Metric V2","metric-v2","42305244","356918683","799063166",,"-42.2",,"Watch","Monitor incentives","https://defillama.com/protocol/metric-v2","2026-09-05T11:07:00.368Z"
"Base","Tessera V","tessera-v","37140836","204078582","625260035",,"1.26",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-09-05T11:07:00.368Z"
"Base","Hanji Protocol","hanji-protocol","15004530","101634809","322621201","32035","-28.37","0.009929601619702605","Watch","Monitor incentives","https://defillama.com/protocol/hanji-protocol","2026-09-05T11:07:00.368Z"
"Unichain","Uniswap V3","uniswap-v3","5350167","34818739","173633864","521648","-39.03","0.3004298746700701","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-09-05T11:07:00.368Z"
"Unichain","Uniswap V4","uniswap-v4","4581375","26370944","142750024","104076","-19.92","0.07290786865296779","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-05T11:07:00.368Z"
"Unichain","Velodrome V3","velodrome-v3","250941","1685673","7406788","1375.01","-28.09","0.018564187337345148","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-09-05T11:07:00.368Z"
"Unichain","EulerSwap","eulerswap","367","5651.62","21841.620000000003","0.32000000000000006","17.25","0.0014650927907362183","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-09-05T11:07:00.368Z"
"Unichain","1inch Aqua","1inch-aqua","0","0","7.529999999999999","0.04",,"0.5312084993359895","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-09-05T11:07:00.368Z"
"Unichain","Curve DEX","curve-dex","0.03","0.77","6.610000000000001","0.41000000000000003",,"6.202723146747352","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-09-05T11:07:00.368Z"
"Mode","KIM Exchange V3","kim-exchange-v3","3535","69264","102259","108.17000000000002","32.35","0.10578042030530321","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-09-05T11:07:00.368Z"
"Mode","MantisSwap","mantisswap","0","14","72066.8",,"-100",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-09-05T11:07:00.368Z"
"Mode","KIM Exchange V2","kim-exchange-v2","351","8270.83","25087.810000000005","71.67999999999999","-84.26","0.28571644954262637","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-09-05T11:07:00.368Z"
"Mode","SupSwap V3","supswap-v3","449","9604","23148.86","12.260000000000002","-85.35","0.05296157132575859","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-09-05T11:07:00.368Z"
"Mode","Velodrome V2","velodrome-v2","118","4273","14086.130000000001","37.17","-35.52","0.263876593500131","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-09-05T11:07:00.368Z"
"Mode","SwapMode V2","swapmode-v2","401","6252.429999999999","12589.12","31.85","-38.5","0.25299623802140264","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-09-05T11:07:00.368Z"
"Mode","Velodrome V3","velodrome-v3","2.36","141.39000000000001","11952.609999999999","7.509999999999998","-95.31","0.06283146526156211","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-09-05T11:07:00.368Z"
"Zora","Uniswap V2","uniswap-v2","30.73","65.06","896.5600000000002","1.4600000000000004","26.51","0.1628446506647631","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-09-05T11:07:00.368Z"
"Zora","Uniswap V4","uniswap-v4","0.34","3.91","56.989999999999995","0.08","-68.22","0.14037550447446923","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-09-05T11:07:00.368Z"
