network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Unichain","EulerSwap","eulerswap","1912","2673.62","19396.62","0.28","781.11","0.0014435504742578865","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-09-02T11:56:24.214Z"
"Unichain","1inch Aqua","1inch-aqua","0","0","9.86","0.06","-100","0.6085192697768762","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-09-02T11:56:24.214Z"
"Unichain","Curve DEX","curve-dex","0","3.54","5.960000000000001","0.41000000000000003",,"6.879194630872483","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-09-02T11:56:24.214Z"
"Mode","MantisSwap","mantisswap","0","70368.8","72066.8",,"-100",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-09-02T11:56:24.214Z"
"Mode","KIM Exchange V3","kim-exchange-v3","234","18622","56714.56","89.78000000000002","-66.76","0.1583015014133937","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-09-02T11:56:24.214Z"
"Mode","KIM Exchange V2","kim-exchange-v2","24.67","8394.12","24019.050000000003","68.52999999999999","-84.19","0.28531519772846964","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-09-02T11:56:24.214Z"
"Mode","SupSwap V3","supswap-v3","102","10722","21847.06","11.8","-76.06","0.05401184415660506","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-09-02T11:56:24.214Z"
"Mode","Velodrome V2","velodrome-v2","468","3034","12679.29","34.75000000000001","20","0.27406897389364865","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-09-02T11:56:24.214Z"
"Mode","Velodrome V3","velodrome-v3","1.5","191.72","11996.269999999999","7.539999999999998","11.11","0.06285287010045622","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-09-02T11:56:24.214Z"
"Mode","SwapMode V2","swapmode-v2","46.82","5704.63","11576.730000000001","28.820000000000004","-56.65","0.24894767347947133","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-09-02T11:56:24.214Z"
"Zora","Uniswap V2","uniswap-v2","0","81.66000000000001","934.9100000000001","1.5700000000000003","-100","0.1679306029457381","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-09-02T11:56:24.214Z"
"Zora","Uniswap V4","uniswap-v4","0","6.739999999999999","62.85999999999999","0.08","-100","0.12726694241170858","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-09-02T11:56:24.214Z"
